"","r_mf_9a_6p","r_mf_6p_10","r_sa_9a_6p","r_sa_6p_10","r_su_9a_6p","r_su_6p_10","t_mf_9a_6p","t_mf_6p_10","t_sa_9a_6p","t_sa_6p_10","t_su_9a_6p","t_su_6p_10","credit_card","longitude","latitude","geo_local_area","avg_rate","avg_time","rate_level","time_level"
"8010",2,2,2,2,2,2,2,4,2,4,2,4,"Yes",-123.116494225237,49.279292310343,"Downtown",2,3,"low","very low"
"8011",1,1,1,1,1,1,2,4,4,4,4,4,"Yes",-123.112739550877,49.2788853506521,"Downtown",1,3.66666666666667,"very low","very low"
"8012",2,3,2,3,2,3,2,4,2,4,2,4,"No",-123.10115076355,49.2448767107493,"Riley Park",2.5,3,"low","very low"
"8013",2,3,2,3,2,3,2,4,2,4,2,4,"No",-123.101156521779,49.2447630599065,"Riley Park",2.5,3,"low","very low"
"8014",2,3,2,3,2,3,2,4,2,4,2,4,"No",-123.101160730101,49.2446507147275,"Riley Park",2.5,3,"low","very low"
"8015",2,3,2,3,2,3,2,4,2,4,2,4,"No",-123.101426265869,49.2449233883527,"Riley Park",2.5,3,"low","very low"
"8016",2,3,2,3,2,3,2,4,2,4,2,4,"No",-123.101426265869,49.2449233883527,"Riley Park",2.5,3,"low","very low"
"8017",3,1,3,1,3,1,2,4,2,4,2,4,"No",-123.144251934038,49.269716959442,"Fairview",2,3,"low","very low"
"8018",2,3,2,3,2,3,2,4,2,4,2,4,"No",-123.101418699148,49.263652856035,"Mount Pleasant",2.5,3,"low","very low"
"8019",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.135510370336,49.2652489214199,"Fairview",1,3,"very low","very low"
"8020",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.135690301241,49.2652517686217,"Fairview",1,3,"very low","very low"
"8021",2,3,2,3,2,3,3,4,3,4,3,4,"No",-123.105474065329,49.2794238082392,"Downtown",2.5,3.5,"low","very low"
"8022",2,3,2,3,2,3,3,4,3,4,3,4,"No",-123.107289763192,49.2797166118539,"Downtown",2.5,3.5,"low","very low"
"8023",4,1,4,1,4,1,2,4,2,4,2,4,"No",-123.126431976647,49.2807665996986,"Downtown",2.5,3,"low","very low"
"8024",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.122992147419,49.2889516833987,"Downtown",1.5,3,"very low","very low"
"8025",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.130304750305,49.2644342768743,"Fairview",1,3,"very low","very low"
"8026",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.130988311961,49.2644456474746,"Fairview",1,3,"very low","very low"
"8027",4,3,4,3,4,3,2,4,2,4,2,4,"No",-123.147209006272,49.2706286711124,"Kitsilano",3.5,3,"low","very low"
"8028",3,2,3,2,3,2,3,4,3,4,3,4,"Yes",-123.115670219754,49.273130220912,"Downtown",2.5,3.5,"low","very low"
"8029",3,1,3,1,3,1,2,4,2,4,2,4,"No",-123.123569903357,49.2797045225026,"Downtown",2,3,"low","very low"
"8030",4,3,4,3,4,3,2,4,2,4,2,4,"No",-123.125252295004,49.2807946900774,"Downtown",3.5,3,"low","very low"
"8031",4,3,4,3,4,3,2,4,2,4,2,4,"No",-123.125643682139,49.2810477763214,"Downtown",3.5,3,"low","very low"
"8032",6,4,6,4,6,4,3,4,3,4,3,4,"No",-123.137953367916,49.2888471779981,"West End",5,3.5,"moderate","very low"
"8033",2,3,2,3,2,3,2,4,2,4,2,4,"Yes",-123.133943415187,49.2820743924323,"West End",2.5,3,"low","very low"
"8034",2,2,2,2,2,2,2,4,2,4,2,4,"Yes",-123.11637256902,49.2792141208747,"Downtown",2,3,"low","very low"
"8035",2,2,2,2,2,2,2,4,2,4,2,4,"Yes",-123.116226087646,49.2789449975257,"Downtown",2,3,"low","very low"
"8036",2,2,2,2,2,2,2,4,2,4,2,4,"Yes",-123.116226087646,49.2789449975257,"Downtown",2,3,"low","very low"
"8037",2,2,2,2,2,2,2,4,2,4,2,4,"Yes",-123.116606004429,49.2791931606431,"Downtown",2,3,"low","very low"
"8038",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.123146995187,49.2889974568014,"Downtown",1.5,3,"very low","very low"
"8039",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.123301536443,49.2890415212417,"Downtown",1.5,3,"very low","very low"
"8040",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.123540494985,49.2891112214333,"Downtown",1.5,3,"very low","very low"
"8041",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.124006235227,49.2892472062416,"Downtown",1.5,3,"very low","very low"
"8042",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.124324640643,49.2893391455298,"Downtown",1.5,3,"very low","very low"
"8043",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.123774191066,49.2890286206009,"Downtown",1.5,3,"very low","very low"
"8044",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.123925364631,49.2890730116399,"Downtown",1.5,3,"very low","very low"
"8045",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.124675324556,49.2892900228972,"Downtown",1.5,3,"very low","very low"
"8046",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.101274203181,49.2673809276363,"Mount Pleasant",1,3,"very low","very low"
"8047",3,4,3,4,3,4,2,4,2,4,2,4,"No",-123.069664027146,49.2727772388431,"Grandview-Woodland",3.5,3,"low","very low"
"8048",4,1,4,1,4,1,2,4,2,4,2,4,"No",-123.11612677241,49.2623151038817,"Fairview",2.5,3,"low","very low"
"8049",1,2,1,2,1,2,4,4,4,4,4,4,"Yes",-123.11322378863,49.2805321287125,"Downtown",1.5,4,"very low","low"
"8050",1,2,1,2,1,2,4,4,4,4,4,4,"Yes",-123.113212717705,49.2807111346402,"Downtown",1.5,4,"very low","low"
"8051",4,1,4,1,4,1,2,4,2,4,2,4,"Yes",-123.117130693613,49.2623320809166,"Fairview",2.5,3,"low","very low"
"8052",4,3,4,3,4,3,2,4,2,4,2,4,"No",-123.146873799174,49.2707454955427,"Kitsilano",3.5,3,"low","very low"
"8053",3,3,3,3,3,3,2,4,4,4,4,4,"Yes",-123.114494062626,49.2797071433859,"Downtown",3,3.66666666666667,"low","very low"
"8054",4,3,4,3,4,3,2,4,2,4,2,4,"No",-123.146691835644,49.2706204236066,"Kitsilano",3.5,3,"low","very low"
"8055",3,4,3,4,3,4,2,4,2,4,2,4,"No",-123.069664027146,49.2727772388431,"Grandview-Woodland",3.5,3,"low","very low"
"8056",8,5,8,5,8,5,2,4,2,4,2,4,"Yes",-123.114256119449,49.2869969611497,"Downtown",6.5,3,"high","very low"
"8057",5,5,5,5,5,5,2,4,2,4,2,4,"No",-123.069638614999,49.2741587443223,"Grandview-Woodland",5,3,"moderate","very low"
"8058",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.136570084848,49.2645403806937,"Fairview",1.5,3,"very low","very low"
"8059",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.146206780824,49.2655242675418,"Kitsilano",1,3.5,"very low","very low"
"8060",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.146535579207,49.2655290682308,"Kitsilano",1,3.5,"very low","very low"
"8061",3,2,3,2,3,2,4,4,4,4,4,4,"Yes",-123.112818014481,49.2811873386721,"Downtown",2.5,4,"low","low"
"8062",3,2,3,2,3,2,4,4,4,4,4,4,"Yes",-123.113214324927,49.2814432686713,"Downtown",2.5,4,"low","low"
"8063",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.145844165496,49.2649445080899,"Kitsilano",1,3.5,"very low","very low"
"8064",3,2,3,2,3,2,4,4,4,4,4,4,"Yes",-123.113340804838,49.281526188167,"Downtown",2.5,4,"low","low"
"8065",3,3,3,3,3,3,2,4,4,4,4,4,"Yes",-123.114377511133,49.279784257563,"Downtown",3,3.66666666666667,"low","very low"
"8066",3,3,3,3,3,3,2,4,4,4,4,4,"Yes",-123.114615280926,49.2796267861959,"Downtown",3,3.66666666666667,"low","very low"
"8067",2,3,2,3,2,3,2,4,2,4,2,4,"No",-123.118796257712,49.2781242808208,"Downtown",2.5,3,"low","very low"
"8068",2,3,2,3,2,3,2,4,2,4,2,4,"No",-123.119044519693,49.2779596563198,"Downtown",2.5,3,"low","very low"
"8069",9,4,9,4,9,4,2,4,2,4,2,4,"Yes",-123.11816475097,49.2865014892725,"Downtown",6.5,3,"high","very low"
"8070",3,3,3,3,3,3,2,4,4,4,4,4,"Yes",-123.114979346977,49.2793861632054,"Downtown",3,3.66666666666667,"low","very low"
"8071",7,2,7,2,7,2,2,4,2,4,2,4,"No",-123.111581446209,49.2841645305108,"Downtown",4.5,3,"moderate","very low"
"8072",2,3,2,3,2,3,2,4,2,4,2,4,"No",-123.119802528168,49.2774570765285,"Downtown",2.5,3,"low","very low"
"8073",2,3,2,3,2,3,2,4,2,4,2,4,"No",-123.11896244535,49.2781903323874,"Downtown",2.5,3,"low","very low"
"8074",2,3,2,3,2,3,2,4,2,4,2,4,"No",-123.119084170677,49.2781081259505,"Downtown",2.5,3,"low","very low"
"8075",2,3,2,3,2,3,2,4,2,4,2,4,"No",-123.119328326632,49.2779459247751,"Downtown",2.5,3,"low","very low"
"8076",1,1,1,1,1,1,10,10,10,10,10,10,"Yes",-123.093282810713,49.2720669566816,"Strathcona",1,10,"very low","moderate"
"8077",1,1,1,1,1,1,10,10,10,10,10,10,"Yes",-123.093062903003,49.2720464090857,"Strathcona",1,10,"very low","moderate"
"8078",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.174653597046,49.2640990572197,"Kitsilano",2,3,"low","very low"
"8079",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.175013356596,49.2641040988654,"Kitsilano",2,3,"low","very low"
"8080",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.175013356596,49.2641040988654,"Kitsilano",2,3,"low","very low"
"8081",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.175271122372,49.2642738435145,"Kitsilano",2,3,"low","very low"
"8082",1,1,1,1,1,1,3,4,3,4,3,4,"Yes",-123.170980732013,49.2687325209218,"Kitsilano",1,3.5,"very low","very low"
"8083",1,1,1,1,1,1,3,4,3,4,3,4,"Yes",-123.171000543727,49.2681807259112,"Kitsilano",1,3.5,"very low","very low"
"8084",1,1,1,1,1,1,10,10,10,10,10,10,"Yes",-123.093142966779,49.2714776505005,"Strathcona",1,10,"very low","moderate"
"8085",8,2,8,2,8,2,2,4,2,4,2,4,"Yes",-123.11842067025,49.2870181167615,"Downtown",5,3,"moderate","very low"
"8086",8,2,8,2,8,2,2,4,2,4,2,4,"Yes",-123.119051397715,49.2872027151991,"Downtown",5,3,"moderate","very low"
"8087",8,2,8,2,8,2,2,4,2,4,2,4,"Yes",-123.119580141493,49.2872015305916,"Downtown",5,3,"moderate","very low"
"8088",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.175442639176,49.264276389708,"Kitsilano",2,3,"low","very low"
"8089",3,3,3,3,3,3,2,4,2,4,2,4,"No",-123.112824204868,49.2822374027161,"Downtown",3,3,"low","very low"
"8090",3,2,3,2,3,2,3,4,3,4,3,4,"No",-123.123728203119,49.2750352942556,"Downtown",2.5,3.5,"low","very low"
"8091",5,3,5,3,5,3,2,4,2,4,2,4,"No",-123.125995552862,49.2790270215131,"Downtown",4,3,"moderate","very low"
"8092",9,3,9,3,9,3,2,4,2,4,2,4,"Yes",-123.113137704878,49.2862902046463,"Downtown",6,3,"high","very low"
"8093",8,5,8,5,8,5,2,4,2,4,2,4,"Yes",-123.11412900962,49.2869159593242,"Downtown",6.5,3,"high","very low"
"8094",7,1,7,1,7,1,2,4,2,4,2,4,"Yes",-123.120544628335,49.2882138702475,"Downtown",4,3,"moderate","very low"
"8095",7,1,7,1,7,1,2,4,2,4,2,4,"Yes",-123.121698175963,49.2885516260555,"Downtown",4,3,"moderate","very low"
"8096",7,1,7,1,7,1,2,4,2,4,2,4,"Yes",-123.122333738731,49.288737910526,"Downtown",4,3,"moderate","very low"
"8097",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.11857064902,49.2743646773964,"Downtown",1,3.5,"very low","very low"
"8098",7,1,7,1,7,1,2,4,2,4,2,4,"No",-123.117588757689,49.2626655177671,"Fairview",4,3,"moderate","very low"
"8099",3,3,3,3,3,3,2,4,2,4,2,4,"Yes",-123.131354913684,49.2801952035192,"West End",3,3,"low","very low"
"8100",3,2,3,2,3,2,3,4,3,4,3,4,"No",-123.124462268737,49.2745497641306,"Downtown",2.5,3.5,"low","very low"
"8101",5,1,5,1,5,1,2,4,2,4,2,4,"Yes",-123.122428369272,49.2880349098914,"Downtown",3,3,"low","very low"
"8102",3,2,3,2,3,2,3,4,3,4,3,4,"No",-123.124245166643,49.2737017513276,"Downtown",2.5,3.5,"low","very low"
"8103",5,1,5,1,5,1,2,4,2,4,2,4,"Yes",-123.122848436588,49.288157850803,"Downtown",3,3,"low","very low"
"8104",3,3,3,3,3,3,2,4,2,4,2,4,"No",-123.127341326392,49.2758827364429,"Downtown",3,3,"low","very low"
"8105",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.156371066309,49.2637938275103,"Kitsilano",1,3,"very low","very low"
"8106",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.156541742262,49.2637964478749,"Kitsilano",1,3,"very low","very low"
"8107",4,7,4,7,4,7,2,4,2,4,2,4,"No",-123.122885114007,49.2755920696171,"Downtown",5.5,3,"moderate","very low"
"8108",5,1,5,1,5,1,3,4,3,4,3,4,"No",-123.121108298572,49.2890101897468,"Downtown",3,3.5,"low","very low"
"8109",5,1,5,1,5,1,3,4,3,4,3,4,"No",-123.121411452125,49.2890988518214,"Downtown",3,3.5,"low","very low"
"8110",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.171540030665,49.26404572968,"Kitsilano",1.5,3,"very low","very low"
"8111",7,5,7,5,7,5,2,4,2,4,2,4,"No",-123.109295209991,49.2833515548323,"Downtown",6,3,"high","very low"
"8112",7,5,7,5,7,5,2,4,2,4,2,4,"No",-123.109450011548,49.2829862851409,"Downtown",6,3,"high","very low"
"8113",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.114426127786,49.2786490714418,"Downtown",1.5,3,"very low","very low"
"8114",9,6,9,6,9,6,2,4,2,4,2,4,"Yes",-123.115773657807,49.2876277931202,"Downtown",7.5,3,"high","very low"
"8115",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.151485740375,49.2636994636931,"Kitsilano",1,3,"very low","very low"
"8116",6,5,6,5,6,5,2,4,2,4,2,4,"No",-123.106913678304,49.2824106836388,"Downtown",5.5,3,"moderate","very low"
"8117",6,6,6,6,6,6,2,4,2,4,2,4,"Yes",-123.12534372487,49.2609018059389,"Fairview",6,3,"high","very low"
"8118",3,3,3,3,3,3,3,4,3,4,3,4,"No",-123.129079957584,49.2766518567451,"Downtown",3,3.5,"low","very low"
"8119",3,3,3,3,3,3,2,4,4,4,4,4,"Yes",-123.114903682264,49.2795916074607,"Downtown",3,3.66666666666667,"low","very low"
"8120",3,3,3,3,3,3,2,4,4,4,4,4,"Yes",-123.115758977349,49.2790248039325,"Downtown",3,3.66666666666667,"low","very low"
"8121",4,5,4,5,4,5,2,4,2,4,2,4,"No",-123.116212641614,49.2785706585301,"Downtown",4.5,3,"moderate","very low"
"8122",4,7,4,7,4,7,2,4,2,4,2,4,"Yes",-123.119820106461,49.2768359677342,"Downtown",5.5,3,"moderate","very low"
"8123",4,5,4,5,4,5,2,4,2,4,2,4,"No",-123.116456632238,49.2784091832196,"Downtown",4.5,3,"moderate","very low"
"8124",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.099821302495,49.2840394788529,"Downtown",2,3,"low","very low"
"8125",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.118288463321,49.2746282108414,"Downtown",1,3.5,"very low","very low"
"8126",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.118468754653,49.2746529248165,"Downtown",1,3.5,"very low","very low"
"8127",4,7,4,7,4,7,2,4,2,4,2,4,"No",-123.122269484525,49.2759996469965,"Downtown",5.5,3,"moderate","very low"
"8128",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.032816090326,49.2324303760204,"Killarney",1,3.5,"very low","very low"
"8129",6,3,6,3,6,3,2,4,2,4,2,4,"No",-123.114097299413,49.2826906069884,"Downtown",4.5,3,"moderate","very low"
"8130",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.034392210688,49.2329258258042,"Killarney",1,3.5,"very low","very low"
"8131",4,5,4,5,4,5,2,4,2,4,2,4,"No",-123.10725367382,49.2816195845407,"Downtown",4.5,3,"moderate","very low"
"8132",4,5,4,5,4,5,2,4,2,4,2,4,"No",-123.107374175074,49.2818030192314,"Downtown",4.5,3,"moderate","very low"
"8133",3,2,3,2,3,2,2,4,2,4,2,4,"No",-123.118275896899,49.2797334321222,"Downtown",2.5,3,"low","very low"
"8134",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.06908756946,49.272995439467,"Grandview-Woodland",2,3,"low","very low"
"8135",4,4,4,4,4,4,2,4,2,4,2,4,"Yes",-123.108920801429,49.2833047466545,"Downtown",4,3,"moderate","very low"
"8136",8,6,8,6,8,6,2,4,2,4,2,4,"Yes",-123.118776890315,49.2834447066406,"Downtown",7,3,"high","very low"
"8137",7,6,7,6,7,6,2,4,2,4,2,4,"No",-123.108790091645,49.2840666621368,"Downtown",6.5,3,"high","very low"
"8138",3,1,3,1,3,1,3,4,3,4,3,4,"No",-123.132769465996,49.2931635262577,"Downtown",2,3.5,"low","very low"
"8139",1,3,1,3,1,3,2,4,2,4,2,4,"No",-123.131746778252,49.2891798660258,"West End",2,3,"low","very low"
"8140",2,3,2,3,2,3,2,4,2,4,2,4,"Yes",-123.13405725682,49.2821481378156,"West End",2.5,3,"low","very low"
"8141",3,1,3,1,3,1,2,4,2,4,2,4,"No",-123.161381571207,49.2350408415523,"Arbutus-Ridge",2,3,"low","very low"
"8142",3,1,3,1,3,1,2,4,2,4,2,4,"No",-123.161388062629,49.2348956310978,"Arbutus-Ridge",2,3,"low","very low"
"8143",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.130630925714,49.2884579753167,"West End",1,3,"very low","very low"
"8144",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.130751251471,49.2885359262866,"West End",1,3,"very low","very low"
"8145",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.130880076471,49.2886192196291,"West End",1,3,"very low","very low"
"8146",2,4,2,4,2,4,2,4,2,4,2,4,"No",-123.118686152855,49.276746808383,"Downtown",3,3,"low","very low"
"8147",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.145100971186,49.2688483093875,"Fairview",1,3,"very low","very low"
"8148",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.145017448592,49.2688478295578,"Fairview",1,3,"very low","very low"
"8149",5,1,5,1,5,1,3,4,3,4,3,4,"No",-123.12095513602,49.2888149571474,"Downtown",3,3.5,"low","very low"
"8150",5,1,5,1,5,1,3,4,3,4,3,4,"No",-123.121117617058,49.2888621285259,"Downtown",3,3.5,"low","very low"
"8151",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.108315143936,49.2631782162983,"Mount Pleasant",1,3.5,"very low","very low"
"8152",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.16936865181,49.2640104245703,"Kitsilano",1.5,3,"very low","very low"
"8153",3,1,3,1,3,1,2,4,2,4,2,4,"No",-123.123510188702,49.2826986407572,"Downtown",2,3,"low","very low"
"8154",3,1,3,1,3,1,2,4,2,4,2,4,"No",-123.123259325831,49.282865976042,"Downtown",2,3,"low","very low"
"8155",4,1,4,1,4,1,2,4,2,4,2,4,"No",-123.134094755156,49.2643831653592,"Fairview",2.5,3,"low","very low"
"8156",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.132282035696,49.2907316492823,"West End",1,3.5,"very low","very low"
"8157",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.155693226965,49.2637829231961,"Kitsilano",1,3,"very low","very low"
"8158",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.157593184125,49.2636631037986,"Kitsilano",1.5,3,"very low","very low"
"8159",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.15995101108,49.268473161973,"Kitsilano",1,3.5,"very low","very low"
"8160",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.15540088582,49.2636323052025,"Kitsilano",1.5,3,"very low","very low"
"8161",7,4,7,4,7,4,3,4,3,4,3,4,"Yes",-123.118515972956,49.2883521914984,"Downtown",5.5,3.5,"moderate","very low"
"8162",7,4,7,4,7,4,3,4,3,4,3,4,"Yes",-123.116929040939,49.2877494947912,"Downtown",5.5,3.5,"moderate","very low"
"8163",7,4,7,4,7,4,3,4,3,4,3,4,"Yes",-123.118878323574,49.2882086162243,"Downtown",5.5,3.5,"moderate","very low"
"8164",5,5,5,5,5,5,2,4,2,4,2,4,"No",-123.11549152172,49.2640858804186,"Fairview",5,3,"moderate","very low"
"8165",7,1,7,1,7,1,2,4,2,4,2,4,"No",-123.118175299299,49.2623493674316,"Fairview",4,3,"moderate","very low"
"8166",5,3,5,3,5,3,2,4,2,4,2,4,"Yes",-123.11722986764,49.2795952886603,"Downtown",4,3,"moderate","very low"
"8167",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.141669505485,49.2662928031928,"Fairview",1,3,"very low","very low"
"8168",5,5,5,5,5,5,2,4,2,4,2,4,"No",-123.123850042249,49.2840588693111,"West End",5,3,"moderate","very low"
"8169",1,2,1,2,1,2,2,4,2,4,2,4,"No",-123.120745492949,49.2795458560012,"Downtown",1.5,3,"very low","very low"
"8170",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.100556604925,49.2812627501175,"Downtown",1,3,"very low","very low"
"8171",3,5,3,5,3,5,2,4,2,4,2,4,"No",-123.134992617108,49.2911002487844,"West End",4,3,"moderate","very low"
"8172",2,4,2,4,2,4,2,4,2,4,2,4,"No",-123.140929569836,49.286768940646,"West End",3,3,"low","very low"
"8173",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.099932391598,49.2631199528151,"Mount Pleasant",1,3,"very low","very low"
"8174",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.069218357137,49.2730814001839,"Grandview-Woodland",2,3,"low","very low"
"8175",3,2,3,2,3,2,3,4,3,4,3,4,"No",-123.124097636704,49.2747897881681,"Downtown",2.5,3.5,"low","very low"
"8176",3,2,3,2,3,2,3,4,3,4,3,4,"No",-123.124339279521,49.2746307632982,"Downtown",2.5,3.5,"low","very low"
"8177",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.144743560187,49.2688439002667,"Fairview",1,3,"very low","very low"
"8178",1,1,1,1,1,1,3,4,3,4,3,4,"No",-123.143538393355,49.2680692078811,"Fairview",1,3.5,"very low","very low"
"8179",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.127893755835,49.2896342228344,"Downtown",1,3,"very low","very low"
"8180",3,2,3,2,3,2,2,4,2,4,2,4,"No",-123.103963281095,49.2805287241071,"Downtown",2.5,3,"low","very low"
"8181",3,2,3,2,3,2,2,4,2,4,2,4,"No",-123.103616660233,49.2805219652366,"Downtown",2.5,3,"low","very low"
"8182",3,2,3,2,3,2,2,4,2,4,2,4,"No",-123.103438462696,49.2805189405983,"Downtown",2.5,3,"low","very low"
"8183",3,2,3,2,3,2,2,4,2,4,2,4,"No",-123.103260443602,49.2805157626078,"Downtown",2.5,3,"low","very low"
"8184",5,3,5,3,5,3,2,4,2,4,2,4,"Yes",-123.117167313936,49.2797306936049,"Downtown",4,3,"moderate","very low"
"8185",3,2,3,2,3,2,2,4,2,4,2,4,"No",-123.102901626083,49.2805084278044,"Downtown",2.5,3,"low","very low"
"8186",3,2,3,2,3,2,2,4,2,4,2,4,"No",-123.102723717372,49.2805054018067,"Downtown",2.5,3,"low","very low"
"8187",3,2,3,2,3,2,2,4,2,4,2,4,"No",-123.103327060641,49.2803914796284,"Downtown",2.5,3,"low","very low"
"8188",3,2,3,2,3,2,2,4,2,4,2,4,"No",-123.098441183351,49.2803016917404,"Strathcona",2.5,3,"low","very low"
"8189",3,5,3,5,3,5,2,4,2,4,2,4,"No",-123.069032407381,49.2739845744458,"Grandview-Woodland",4,3,"moderate","very low"
"8190",5,2,5,2,5,2,2,4,2,4,2,4,"Yes",-123.128555866965,49.2822190196208,"West End",3.5,3,"low","very low"
"8191",2,2,2,2,2,2,2,4,2,4,2,4,"No",-123.06978849493,49.2674959141507,"Grandview-Woodland",2,3,"low","very low"
"8192",1,3,1,3,1,3,2,4,2,4,2,4,"No",-123.131373381103,49.2889379793165,"West End",2,3,"low","very low"
"8193",3,2,3,2,3,2,3,4,3,4,3,4,"No",-123.124705428479,49.2743880742775,"Downtown",2.5,3.5,"low","very low"
"8194",1,1.5,1,1.5,1,1.5,24,24,24,24,24,24,"No",-123.119880081827,49.2774054177035,"Downtown",1.25,24,"very low","very high"
"8195",1,2,1,2,1,2,3,4,3,4,3,4,"No",-123.173896788765,49.2644136547869,"Kitsilano",1.5,3.5,"very low","very low"
"8196",4,1,4,1,4,1,3,4,3,4,3,4,"No",-123.158613794401,49.2343124791978,"Kerrisdale",2.5,3.5,"low","very low"
"8197",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.155405395235,49.2635232592184,"Kitsilano",1.5,3,"very low","very low"
"8198",1,3,1,3,1,3,3,4,3,4,3,4,"No",-123.123850456716,49.2774929901872,"Downtown",2,3.5,"low","very low"
"8199",1,4,1,4,1,4,2,4,2,4,2,4,"No",-123.133517347823,49.2903229994627,"West End",2.5,3,"low","very low"
"8200",1,4,1,4,1,4,2,4,2,4,2,4,"No",-123.132986103825,49.2898057603525,"West End",2.5,3,"low","very low"
"8201",5,1,5,1,5,1,3,4,3,4,3,4,"No",-123.120347140369,49.2886362732885,"Downtown",3,3.5,"low","very low"
"8202",3,1,3,1,3,1,2,4,2,4,2,4,"No",-123.147275447356,49.2716505306959,"Kitsilano",2,3,"low","very low"
"8203",1,1,1,1,1,1,10,4,10,4,10,4,"Yes",-123.082363244474,49.2654917346153,"Strathcona",1,7,"very low","low"
"8204",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.137983926275,49.2645557018177,"Fairview",1.5,3,"very low","very low"
"8205",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.137469404631,49.2644385678862,"Fairview",1.5,3,"very low","very low"
"8206",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.099681283858,49.283760128664,"Downtown",1,3,"very low","very low"
"8207",3,1,3,1,3,1,2,4,2,4,2,4,"No",-123.147472988234,49.2716546414094,"Kitsilano",2,3,"low","very low"
"8208",1,1,1,1,1,1,2,4,2,4,2,4,"No",-123.150626157113,49.2634534711351,"Kitsilano",1,3,"very low","very low"
"8209",5,3,5,3,5,3,2,4,2,4,2,4,"Yes",-123.116590317032,49.2810187933586,"Downtown",4,3,"moderate","very low"
"8210",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.128165447872,49.2633256897514,"Fairview",1.5,3,"very low","very low"
"8211",2.5,1.5,2.5,1.5,2.5,1.5,24,24,24,24,24,24,"No",-123.117665818922,49.2801310392993,"Downtown",2,24,"low","very high"
"8212",5,1,4,2,4,2,2,4,2,4,2,4,"No",-123.116506862518,49.263140940069,"Fairview",3,3,"low","very low"
"8213",4,1,4,1,4,1,3,4,3,4,3,4,"No",-123.123717953548,49.2754555694363,"Downtown",2.5,3.5,"low","very low"
"8214",2,1,2,1,2,1,2,4,2,4,2,4,"No",-123.140877507814,49.2699173982057,"Fairview",1.5,3,"very low","very low"
"8215",2,3,2,3,2,3,3,4,3,4,3,4,"No",-123.069508294214,49.2701807893988,"Grandview-Woodland",2.5,3.5,"low","very low"
